3010 0 5.74559e-06 5.81482e-06 5.95344e-06 6.17816e-06 6.48025e-06 6.81701e-06 7.12857e-06 7.36652e-06 7.50951e-06 0 Pe_20
2010 0 2.08081e-06 2.10642e-06 2.15718e-06 2.239e-06 2.3488e-06 2.47127e-06 2.58475e-06 2.67159e-06 2.72388e-06 0 Fr_16
3006 0 8.32322e-06 8.42567e-06 8.62873e-06 8.95601e-06 9.39521e-06 9.88508e-06 1.0339e-05 1.06864e-05 1.08955e-05 0 Pe_16
2006 0 3.25157e-06 3.29273e-06 3.37324e-06 3.50202e-06 3.67443e-06 3.86687e-06 4.04555e-06 4.18266e-06 4.2654e-06 0 Fr_12
3002 0 1.30063e-05 1.31709e-05 1.3493e-05 1.40081e-05 1.46977e-05 1.54675e-05 1.61822e-05 1.67306e-05 1.70616e-05 0 Pe_12
2003 0 5.09153e-06 5.1577e-06 5.28556e-06 5.48859e-06 5.75982e-06 6.06275e-06 6.34464e-06 6.56148e-06 6.69266e-06 0 Fr_9
2999 0 2.03661e-05 2.06308e-05 2.11422e-05 2.19544e-05 2.30393e-05 2.4251e-05 2.53785e-05 2.62459e-05 2.67707e-05 0 Pe_9
2002 0 7.2961e-06 7.4146e-06 7.62052e-06 7.92444e-06 8.31858e-06 8.75826e-06 9.17246e-06 9.49662e-06 9.69596e-06 0 Fr_8
2998 0 2.91844e-05 2.96584e-05 3.04821e-05 3.16978e-05 3.32743e-05 3.5033e-05 3.66899e-05 3.79865e-05 3.87838e-05 0 Pe_8
2001 0 9.38475e-06 9.54419e-06 9.81585e-06 1.02108e-05 1.07199e-05 1.12877e-05 1.18243e-05 1.22459e-05 1.25061e-05 0 Fr_7
2997 0 3.7539e-05 3.81767e-05 3.92634e-05 4.08434e-05 4.28795e-05 4.51509e-05 4.72972e-05 4.89835e-05 5.00244e-05 0 Pe_7
2000 0 1.21555e-05 1.23662e-05 1.27222e-05 1.32366e-05 1.38977e-05 1.46355e-05 1.53337e-05 1.58834e-05 1.62234e-05 0 Fr_6
2996 0 4.86218e-05 4.94648e-05 5.08889e-05 5.29463e-05 5.5591e-05 5.8542e-05 6.13349e-05 6.35337e-05 6.48935e-05 0 Pe_6
1999 0 1.64693e-05 1.67625e-05 1.72525e-05 1.79543e-05 1.88534e-05 1.9857e-05 2.08086e-05 2.15598e-05 2.20254e-05 0 Fr_5
2995 0 6.58772e-05 6.70499e-05 6.90098e-05 7.18174e-05 7.54138e-05 7.94278e-05 8.32345e-05 8.62393e-05 8.81016e-05 0 Pe_5
8 0 0.000119265 0.000121453 0.000125066 0.000130192 0.000136733 0.000144036 0.000150979 0.000156476 0.000159892 0 I_4
7 0 0.00019347 0.000197155 0.000203149 0.000211553 0.000222223 0.000234142 0.000245509 0.000254542 0.000260176 0 I_3
6 0 0.000387497 0.000395253 0.000407632 0.000424707 0.000446237 0.000470303 0.000493347 0.000511756 0.000523288 0 I_2
5 0 0.00127562 0.00130348 0.00134653 0.00140425 0.00147611 0.00155652 0.00163411 0.00169667 0.00173617 0 I_1
0 0 0.00275737 0.00281442 0.00290442 0.00302735 0.00318176 0.0033545 0.00352043 0.00365346 0.00373707 0 V_1
1 0 0.000526195 0.000535344 0.000550796 0.000573115 0.000601809 0.000633836 0.00066416 0.000688043 0.000702817 0 V_2
2 0 0.000207884 0.000211123 0.000216853 0.000225418 0.000236575 0.000249011 0.000260686 0.000269784 0.000275358 0 V_3
3 0 0.0001093 0.000110876 0.000113762 0.000118179 0.000123984 0.000130447 0.00013648 0.000141149 0.000143989 0 V_4
4 0 6.65348e-05 6.74397e-05 6.91415e-05 7.17922e-05 7.52979e-05 7.91982e-05 8.28242e-05 8.56145e-05 8.73039e-05 0 V_5
1007 0 1.76258e-05 1.78097e-05 1.82053e-05 1.88718e-05 1.97777e-05 2.07842e-05 2.17057e-05 2.24003e-05 2.28125e-05 0 Fa_9
1010 0 9.58653e-06 9.68301e-06 9.8945e-06 1.0254e-05 1.07442e-05 1.12882e-05 1.17852e-05 1.21587e-05 1.23797e-05 0 Fa_12
1013 0 6.06394e-06 6.12242e-06 6.25353e-06 6.47887e-06 6.78701e-06 7.12878e-06 7.44011e-06 7.67324e-06 7.81068e-06 0 Fa_15
1018 0 3.40601e-06 3.43777e-06 3.51028e-06 3.63596e-06 3.80823e-06 3.99918e-06 4.17275e-06 4.30237e-06 4.37858e-06 0 Fa_20
1023 0 2.06047e-06 2.07781e-06 2.11975e-06 2.19431e-06 2.2972e-06 2.41097e-06 2.51369e-06 2.58972e-06 2.63403e-06 0 Fa_25
1028 0 1.37091e-06 1.38237e-06 1.4102e-06 1.45974e-06 1.52813e-06 1.60376e-06 1.67202e-06 1.72253e-06 1.75196e-06 0 Fa_30
