3002 0 1.25662e-05 1.25662e-05 1.393e-05 1.43928e-05 1.46667e-05 1.56986e-05 1.62091e-05 1.69836e-05 1.69836e-05 0 Pe_12
2003 0 4.92059e-06 4.92059e-06 5.45545e-06 5.63777e-06 5.74724e-06 6.15432e-06 6.35675e-06 6.6629e-06 6.6629e-06 0 Fr_9
2999 0 1.96823e-05 1.96823e-05 2.18218e-05 2.25511e-05 2.2989e-05 2.46173e-05 2.5427e-05 2.66516e-05 2.66516e-05 0 Pe_9
2002 0 7.06965e-06 7.06965e-06 7.84452e-06 8.11045e-06 8.29715e-06 8.89134e-06 9.18854e-06 9.65823e-06 9.65823e-06 0 Fr_8
2998 0 2.82786e-05 2.82786e-05 3.13781e-05 3.24418e-05 3.31886e-05 3.55654e-05 3.67541e-05 3.86329e-05 3.86329e-05 0 Pe_8
2001 0 9.09891e-06 9.09891e-06 1.00983e-05 1.04421e-05 1.06913e-05 1.146e-05 1.18456e-05 1.24594e-05 1.24594e-05 0 Fr_7
2997 0 3.63956e-05 3.63956e-05 4.03933e-05 4.17685e-05 4.27651e-05 4.58399e-05 4.73823e-05 4.98374e-05 4.98374e-05 0 Pe_7
2000 0 1.17884e-05 1.17884e-05 1.30849e-05 1.35317e-05 1.386e-05 1.48599e-05 1.5363e-05 1.61644e-05 1.61644e-05 0 Fr_6
2996 0 4.71538e-05 4.71538e-05 5.23396e-05 5.41267e-05 5.54401e-05 5.94395e-05 6.1452e-05 6.46576e-05 6.46576e-05 0 Pe_6
1999 0 1.59781e-05 1.59781e-05 1.7738e-05 1.83464e-05 1.88008e-05 2.01633e-05 2.08506e-05 2.19476e-05 2.19476e-05 0 Fr_5
2995 0 6.39123e-05 6.39123e-05 7.09518e-05 7.33855e-05 7.52033e-05 8.06533e-05 8.34026e-05 8.77906e-05 8.77906e-05 0 Pe_5
8 0 0.000115759 0.000115759 0.000128533 0.000132966 0.000136339 0.000146277 0.000151308 0.000159348 0.000159348 0 I_4
7 0 0.000187886 0.000187886 0.00020867 0.000215912 0.00022156 0.00023782 0.000246094 0.00025934 0.00025934 0 I_3
6 0 0.000376604 0.000376604 0.000418399 0.000433044 0.000444844 0.00047778 0.000494644 0.000521734 0.000521734 0 I_2
5 0 0.00124156 0.00124156 0.00138019 0.00142925 0.00147112 0.00158183 0.00163917 0.00173181 0.00173181 0 I_1
0 0 0.00268136 0.00268136 0.00297972 0.00308515 0.00317131 0.00340876 0.00353083 0.00372652 0.00372652 0 V_1
1 0 0.000510345 0.000510345 0.000566489 0.000585934 0.000600128 0.000643634 0.000665493 0.000700235 0.000700235 0 V_2
2 0 0.000201328 0.000201328 0.000223336 0.000230855 0.000235987 0.000252747 0.00026106 0.000274222 0.000274222 0 V_3
3 0 0.000105754 0.000105754 0.000117266 0.000121161 0.000123701 0.000132364 0.000136624 0.000143354 0.000143354 0 V_4
4 0 6.43332e-05 6.43332e-05 7.13153e-05 7.36608e-05 7.51376e-05 8.03434e-05 8.28868e-05 8.68998e-05 8.68998e-05 0 V_5
1007 0 1.69985e-05 1.69985e-05 1.88244e-05 1.94244e-05 1.97462e-05 2.10718e-05 2.17081e-05 2.26912e-05 2.26912e-05 0 Fa_9
1010 0 9.24248e-06 9.24248e-06 1.02336e-05 1.05572e-05 1.07282e-05 1.14422e-05 1.17838e-05 1.23127e-05 1.23127e-05 0 Fa_12
1013 0 5.84424e-06 5.84424e-06 6.4698e-06 6.67256e-06 6.7777e-06 7.22448e-06 7.43716e-06 7.76753e-06 7.76753e-06 0 Fa_15
1018 0 3.28173e-06 3.28173e-06 3.63249e-06 3.74556e-06 3.80335e-06 4.0522e-06 4.17024e-06 4.35402e-06 4.35402e-06 0 Fa_20
1023 0 1.9839e-06 1.9839e-06 2.19496e-06 2.2623e-06 2.29458e-06 2.4419e-06 2.51027e-06 2.61808e-06 2.61808e-06 0 Fa_25
1028 0 1.31989e-06 1.31989e-06 1.46029e-06 1.505e-06 1.52644e-06 1.62428e-06 1.66973e-06 1.74137e-06 1.74137e-06 0 Fa_30
